Date,Open,High,Low,Close,Volume
2017-09-20,233.68,233.78,232.63,233.67,63623504
2017-09-21,233.5,233.6,232.87,233.05,51455767
2017-09-22,232.75,233.27,232.72,233.09,54778107
2017-09-25,232.83,233.19,231.83,232.64,60887139
2017-09-26,233.08,233.33,232.51,232.77,57814413
2017-09-27,233.5,234.08,232.58,233.66,86404506
2017-09-28,233.36,234.03,233.27,233.94,47794728
2017-09-29,233.93,234.87,233.72,234.78,91248770
2017-10-02,235.02,235.79,234.85,235.79,62938320
2017-10-03,235.92,236.31,235.7,236.29,71305421
2017-10-04,236.13,236.84,236,236.56,59711339
2017-10-05,236.94,238,236.8,237.98,67793374
2017-10-06,237.5,237.78,237.21,237.7,86232756
2017-10-09,237.55,237.75,237.04,237.31,38203200
2017-10-10,237.92,238.34,237.34,237.94,45859198
2017-10-11,237.83,238.32,237.66,238.32,50857502
2017-10-12,237.98,238.35,237.69,237.96,50113877
2017-10-13,238.43,238.47,237.96,238.26,58463390
2017-10-16,238.5,238.77,238.14,238.57,40769338
2017-10-17,238.52,238.78,238.29,238.73,33664293
2017-10-18,239.13,239.18,238.76,238.97,43467766
2017-10-19,238.15,239.07,237.68,239.03,66023196
2017-10-20,239.88,240.3,239.61,240.27,95321169
2017-10-23,240.63,240.66,239.24,239.31,68315327
2017-10-24,239.77,239.99,239.35,239.74,69595910
2017-10-25,239.38,239.51,237.36,238.57,110746086
2017-10-26,239.21,239.5,238.74,238.88,74527287
2017-10-27,239.66,241,239.36,240.83,91230826
2017-10-30,240.23,240.74,239.6,239.93,58064704
2017-10-31,240.34,240.59,239.98,240.31,63604333
2017-11-01,241.14,241.5,240.23,240.64,57971437
2017-11-02,240.56,240.87,239.39,240.73,60380721
2017-11-03,240.89,241.56,240.45,241.52,63755122
2017-11-06,241.37,242.03,241.3,241.88,53001592
2017-11-07,242,242.35,241.21,241.72,61229982
2017-11-08,241.54,242.23,241.23,242.13,53802622
2017-11-09,240.85,241.46,239.56,241.25,101165204
2017-11-10,240.85,241.29,240.52,241.19,64059258
2017-11-13,240.46,241.65,240.42,241.4,53577530
2017-11-14,240.56,240.96,239.7,240.85,65364537
2017-11-15,239.8,240.38,238.89,239.63,85879864
2017-11-16,240.67,242.06,240.63,241.67,72219786
2017-11-17,241.3,241.51,240.89,240.97,80985644
2017-11-20,241.23,241.58,240.97,241.37,51189620
2017-11-21,242.2,243.16,242.11,242.97,73773887
2017-11-22,242.98,243.11,242.56,242.75,48047543
2017-11-24,243.27,243.42,243.12,243.31,29809510
2017-11-27,243.35,243.65,242.98,243.19,55723512
2017-11-28,243.66,245.66,243.57,245.63,105591624
2017-11-29,245.77,246.35,245.03,245.49,82617804
2017-11-30,246.48,248.62,246.39,247.64,135821277
2017-12-01,247.43,247.92,243.66,247.14,175405345
2017-12-04,248.87,249.31,246.79,246.85,100413319
2017-12-05,247.11,247.76,245.79,245.92,83298535
2017-12-06,245.63,246.45,245.49,245.97,80827511
2017-12-07,245.83,247.11,245.7,246.78,82276800
2017-12-08,247.64,248.13,247.39,248.12,81775463
2017-12-11,248.18,248.92,248.1,248.87,88663453
2017-12-12,249.1,249.8,248.9,249.29,90418394
2017-12-13,249.57,250.04,249.17,249.26,110032026
2017-12-14,249.6,249.71,248.2,248.25,106692047
2017-12-15,249.32,250.81,249.26,250.34,151580644
2017-12-18,251.81,252.29,251.7,251.9,88757229
2017-12-19,252.17,252.22,250.86,250.93,86651635
2017-12-20,251.97,252.02,250.51,250.8,81562928
2017-12-21,251.47,252.07,251.06,251.32,70189210
2017-12-22,251.34,251.37,250.68,251.26,83744284
2017-12-26,250.82,251.15,250.68,250.95,48023552
2017-12-27,251.14,251.46,250.78,251.08,61407337
2017-12-28,251.61,251.64,251.2,251.6,47694893
2017-12-29,252.22,252.24,250.46,250.65,101934028
2018-01-02,251.57,252.48,251.15,252.44,91997013
2018-01-03,252.63,254.19,252.63,254.02,95127240
2018-01-04,254.74,255.61,254.64,255.12,85669565
2018-01-05,255.95,256.96,255.44,256.83,88076475
2018-01-08,256.73,257.46,256.4,257.28,60864984
2018-01-09,257.72,258.53,257.45,257.85,60820196
2018-01-10,257.07,257.74,256.34,257.48,73883652
2018-01-11,258.05,259.36,257.87,259.36,66261614
2018-01-12,259.64,261.22,259.5,261.03,96318434
2018-01-16,262.37,263.07,259.42,260.15,113163611
2018-01-17,261.14,263.03,260.34,262.62,120144725
2018-01-18,262.49,262.95,261.67,262.19,106897848
2018-01-19,262.81,263.39,262.19,263.39,150467891
2018-01-22,263.15,265.52,263.09,265.52,97043028
2018-01-23,265.56,266.41,265.23,266.08,103159233
2018-01-24,266.77,267.4,264.71,265.98,143324701
2018-01-25,266.88,266.98,265.27,266.09,89796941
2018-01-26,266.97,269.16,266.71,269.16,114560974
2018-01-29,268.59,269.01,267.2,267.38,95717656
2018-01-30,265.44,266.08,264.14,264.63,139986270
2018-01-31,265.55,266.09,263.63,264.77,126345992
2018-02-01,263.99,265.87,263.63,264.48,95576581
2018-02-02,263.06,263.21,258.68,258.72,184084935
2018-02-05,256.86,259.09,247.33,247.89,311419080
2018-02-06,244.15,253.33,242.99,252.79,377986761
2018-02-07,252.19,255.8,251.32,251.41,177505051
2018-02-08,251.73,251.87,241.94,241.98,260710907
2018-02-09,244.97,247.61,237.56,245.61,301603854
2018-02-12,247.79,250.78,245.96,249.21,150347056
2018-02-13,247.93,250.44,247.33,249.84,86328874
2018-02-14,248.25,253.6,248.24,253.22,128271512
2018-02-15,255.08,256.46,252.44,256.45,117365020
2018-02-16,255.76,258.6,255.71,256.53,170711085
2018-02-20,254.91,257.06,254.91,254.91,90957113
2018-02-21,255.39,258.03,253.55,253.65,103988097
2018-02-22,254.64,256.47,253.27,253.96,115504503
2018-02-23,255.29,258.02,254.78,258.02,98004217
2018-02-26,259.18,261.12,258.54,261.01,91846765
2018-02-27,261.22,261.99,257.68,257.75,105508020
2018-02-28,258.93,259.43,254.82,255.16,129791679
2018-03-01,254.92,256.59,249.84,251.44,188292494
2018-03-02,249.66,253.35,248.73,252.74,148077884
2018-03-05,251.46,256.31,251.35,255.63,103600366
2018-03-06,256.72,256.8,254.72,256.3,84335968
2018-03-07,253.97,256.6,253.78,256.2,92693995
2018-03-08,256.95,257.57,255.86,257.46,71227723
2018-03-09,258.95,261.94,258.62,261.94,120973612
2018-03-12,262.24,262.9,261.19,261.61,76576251
2018-03-13,262.83,263.39,259.27,259.91,97916671
2018-03-14,260.92,261.13,257.98,258.58,112743431
2018-03-15,259.13,259.81,257.75,258.28,88828744
2018-03-16,258.86,259.71,258.52,258.58,106405679
2018-03-19,257.77,258.77,253.33,255.09,115805991
2018-03-20,255.51,256.18,254.8,255.52,63367352
2018-03-21,255.48,257.69,254.81,255.03,83464616
2018-03-22,252.66,253.56,248.35,248.65,157774437
2018-03-23,249.11,249.92,243.15,243.35,194622533
2018-03-26,247.2,250.33,244.63,250.01,150532016
2018-03-27,251,251.57,244.09,245.74,137791525
2018-03-28,245.88,247.66,243.84,245.03,155299847
2018-03-29,246.23,250.16,245.04,248.17,131750722
2018-04-02,247.6,248.15,240.16,242.81,197540354
2018-04-03,244.12,246.42,242.21,245.89,127203747
2018-04-04,242.12,249.29,241.98,248.54,131189283
2018-04-05,250.44,251.44,249.25,250.53,87645864
2018-04-06,248.4,250.01,243.31,244.94,190366523
2018-04-09,246.48,249.75,245.14,246.12,111812996
2018-04-10,249.2,250.88,248,250.05,111659647
2018-04-11,248.45,250.53,248.38,248.73,96646247
2018-04-12,250.16,251.78,249.96,250.77,73052321
2018-04-13,252.17,252.3,248.96,250.05,90219016
2018-04-16,251.78,252.92,250.91,252.09,67235754
2018-04-17,253.96,255.45,253.44,254.81,68589635
2018-04-18,255.28,255.83,254.49,254.99,60765722
2018-04-19,254.28,254.5,252.47,253.58,82347291
2018-04-20,253.5,253.72,250.5,251.42,105991545
2018-04-23,252.02,252.64,250.25,251.38,69518469
2018-04-24,252.48,252.71,246.39,248,119705138
2018-04-25,247.93,249.07,245.97,248.61,110114233
2018-04-26,249.7,252.02,249.22,251.14,71823794
2018-04-27,251.78,252.1,250.39,251.37,60500398
2018-04-30,252.02,252.64,249.36,249.44,87147158
2018-05-01,248.84,250,247.18,249.88,78686170
2018-05-02,249.67,250.55,247.78,248.21,91586702
2018-05-03,247.33,248.35,244.29,247.64,144546390
2018-05-04,246.63,251.59,246.26,250.86,96733024
2018-05-07,251.68,252.76,250.94,251.71,58646009
2018-05-08,251.31,252.09,250.05,251.71,71577040
2018-05-09,252.43,254.49,251.86,254.13,63270720
2018-05-10,254.94,256.88,254.84,256.53,76417489
2018-05-11,256.67,257.58,256.09,257.31,63488496
2018-05-14,257.76,258.46,256.86,257.44,58100640
2018-05-15,256.1,256.12,254.65,255.63,92294202
2018-05-16,255.67,257.23,255.64,256.75,57201437
2018-05-17,256.45,257.65,255.66,256.52,59951901
2018-05-18,256.13,256.54,255.5,255.86,68256586
2018-05-21,257.47,258.36,255.88,257.79,61531361
2018-05-22,258.34,258.63,256.75,257.08,56166186
2018-05-23,255.7,257.81,255.56,257.78,68602516
2018-05-24,257.37,257.64,255.36,257.26,80637819
2018-05-25,256.66,257.32,256.09,256.66,59780493
2018-05-29,254.91,255.7,252.51,253.69,122910929
2018-05-30,255.1,257.55,255.02,257.08,73887894
2018-05-31,256.66,256.98,254.87,255.51,99169709
2018-06-01,256.9,258.32,256.83,258.01,75563305
2018-06-04,258.88,259.52,258.64,259.25,48126995
2018-06-05,259.39,259.84,258.56,259.44,54224230
2018-06-06,260.08,261.72,259.43,261.6,66522020
2018-06-07,262.13,262.41,260.58,261.57,77377662
2018-06-08,261.07,262.39,260.88,262.33,76497857
2018-06-11,262.57,263.47,262.44,262.69,62450356
2018-06-12,263.13,263.43,262.33,263.02,76698600
2018-06-13,263.29,263.57,261.99,262.2,83847459
2018-06-14,263.11,263.43,262.22,262.84,81755275
2018-06-15,262.03,262.87,260.82,262.51,126722703
2018-06-18,260.95,262.13,260.45,262,55862807
2018-06-19,259.57,261.21,259.11,260.96,102959810
2018-06-20,261.71,262.15,261.05,261.43,56779019
2018-06-21,261.42,261.44,259.26,259.79,75016461
2018-06-22,261.12,261.25,260.03,260.26,59762852
2018-06-25,259.02,259.2,254.91,256.73,145526695
2018-06-26,257.32,258.17,256.52,257.28,72505905
2018-06-27,257.9,259.43,254.99,255.16,110960805
2018-06-28,255.1,257.43,254.33,256.62,80916646
2018-06-29,257.77,259.24,256.87,256.99,103024195
2018-07-02,255.31,257.69,255.05,257.54,67092036
2018-07-03,258.48,258.59,256.15,256.63,44535072
2018-07-05,257.82,258.78,256.69,258.71,60094239
2018-07-06,258.74,261.3,258.33,260.88,70194527
2018-07-09,261.99,263.31,261.94,263.25,53363877
2018-07-10,263.72,264.31,263.43,264.2,54859142
2018-07-11,262.53,263.39,261.96,262.27,81343365
2018-07-12,263.62,264.69,262.96,264.63,63471039
2018-07-13,264.46,265.18,263.96,264.84,50919571
2018-07-16,264.89,265.05,264.14,264.6,50883759
2018-07-17,263.77,266.1,263.72,265.68,55227217
2018-07-18,265.77,266.37,265.31,266.25,47075398
2018-07-19,265.52,265.93,264.72,265.25,64830124
2018-07-20,265.02,265.69,264.76,264.93,86957338
2018-07-23,264.71,265.64,264.36,265.43,49666086
2018-07-24,266.92,267.66,265.83,266.77,71813102
2018-07-25,266.52,269.37,266.47,269.02,83273306
2018-07-26,268.28,269.12,268.17,268.42,61143112
2018-07-27,268.75,268.85,265.59,266.6,81056691
2018-07-30,266.68,266.83,264.62,265.2,67290215
2018-07-31,266,267.13,265.59,266.52,72386912
2018-08-01,266.72,267.24,265.37,266.05,56850634
2018-08-02,264.65,267.68,264.45,267.5,66956477
2018-08-03,267.63,268.71,267.44,268.66,56937261
2018-08-06,268.69,269.97,268.28,269.63,41593818
2018-08-07,270.34,270.92,270.21,270.52,45600838
2018-08-08,270.34,270.82,269.92,270.4,44458516
2018-08-09,270.47,270.88,269.89,270.05,37704871
2018-08-10,268.53,269.07,267.47,268.24,81365857
2018-08-13,268.55,269.17,266.9,267.21,69391397
2018-08-14,268.01,269.18,267.58,268.92,46282142
2018-08-15,267.49,267.64,265.4,266.91,108653859
2018-08-16,268.48,270.02,268.44,269.07,73862114
2018-08-17,268.86,270.5,268.45,270.04,69270601
2018-08-20,270.51,270.88,270.04,270.61,42023050
2018-08-21,271.16,272.16,270.65,271.25,71016131
2018-08-22,270.8,271.64,270.51,271.08,47497521
2018-08-23,270.88,271.82,270.38,270.73,51943440
2018-08-24,271.34,272.51,271.28,272.36,60686968
2018-08-27,273.62,274.63,273.47,274.52,60248847
2018-08-28,275,275.11,274.14,274.65,49556199
2018-08-29,274.88,276.36,274.61,276.11,64907606
2018-08-30,275.59,275.99,274.37,275,64637345
2018-08-31,274.58,275.46,274.03,275.01,69822033
2018-09-04,274.58,274.93,273.47,274.55,60799891
2018-09-05,274.15,274.38,272.73,273.78,76484913
2018-09-06,273.89,274.23,271.88,272.95,69578200
2018-09-07,271.86,273.48,271.59,272.44,77616988
2018-09-10,273.51,273.79,272.72,272.9,53005486
2018-09-11,272.22,274.29,271.85,273.8,53342862
2018-09-12,273.81,274.54,273.02,273.86,63139638
2018-09-13,275.02,275.69,274.72,275.48,53874628
2018-09-14,275.71,275.9,274.73,275.53,58145449
2018-09-17,275.47,275.51,273.78,274.08,72042292
2018-09-18,274.32,276.2,274.29,275.56,65377260
2018-09-19,275.62,276.31,275.48,275.85,51812234
2018-09-20,277.2,278.46,275.87,278.1,105946407
2018-09-21,278.88,279,277.68,277.85,110849669
2018-09-24,277.22,277.38,276.3,276.92,56128753
2018-09-25,277.41,277.52,276.41,276.68,46628934
2018-09-26,276.82,278.08,275.38,275.82,83799256
2018-09-27,276.34,277.78,276.04,276.62,62265869
2018-09-28,275.93,277.16,275.89,276.65,73659767
2018-10-01,277.96,278.73,276.88,277.6,65239402
2018-10-02,277.44,278.19,277.03,277.44,49664162
2018-10-03,278.56,278.99,277.2,277.59,67988223
2018-10-04,277.07,277.13,273.71,275.41,117224760
2018-10-05,275.65,276.2,272.36,273.86,111345744
2018-10-08,273.14,274.26,271.67,273.86,92209163
2018-10-09,273.48,274.88,272.87,273.48,78123609
2018-10-10,272.92,273,264.43,264.81,225663090
2018-10-11,263.65,265.4,257.26,258.98,288832737
2018-10-12,263.37,263.66,259.18,262.58,192512592
2018-10-15,262.2,263.63,261,261.1,107470005
2018-10-16,263.2,267.2,262.7,266.81,124276288
2018-10-17,266.85,267.52,264.11,266.85,116258002
2018-10-18,265.86,266.52,261.65,263,141407906
2018-10-19,263.69,265.77,262.14,262.86,147024085
2018-10-22,263.59,263.91,261.11,261.69,86611634
2018-10-23,257.82,261.55,255.59,260.35,153803598
2018-10-24,260.09,260.5,251.87,252.47,186858910
2018-10-25,254.43,258.65,253.34,257.01,145090315
2018-10-26,253.04,257.86,249.59,252.48,211836843
2018-10-29,255.76,257.16,247.27,251.07,168932905
2018-10-30,250.89,255.14,250.39,254.81,165114837
2018-10-31,257.54,260,257.04,257.53,134827944
2018-11-01,258.44,260.47,257.28,260.27,104560371
2018-11-02,261.45,261.91,256.54,258.72,128877462
2018-11-05,259.25,260.72,258.19,260.15,68963350
2018-11-06,260.08,261.98,260.02,261.8,63144892
2018-11-07,264.11,267.48,263.65,267.39,107983253
2018-11-08,266.56,267.59,265.69,266.9,68923840
2018-11-09,265.51,265.71,262.81,264.31,103843150
2018-11-12,263.75,264.01,258.82,259.37,104747998
2018-11-13,259.86,262,258.1,258.87,103174823
2018-11-14,260.86,261.31,255.45,257.11,131716836
2018-11-15,255.74,260.29,254.06,259.8,141979509
2018-11-16,258.63,261.45,258.06,260.47,133116764
2018-11-19,259.83,260.14,255.09,256.06,108308620
2018-11-20,252.51,254.05,250.42,251.32,142946213
2018-11-21,252.98,254.2,252.17,252.18,79410725
2018-11-23,250.45,251.99,250.35,250.52,44987245
2018-11-26,252.91,254.79,252.49,254.54,84053247
2018-11-27,253.44,255.4,252.8,255.4,79346302
2018-11-28,256.55,261.28,255.33,261.28,134127310
2018-11-29,260.45,262.2,259.24,260.69,86538712
2018-11-30,260.53,262.89,260.21,262.3,103203807
2018-12-03,266.71,266.81,264.06,265.77,108262395
2018-12-04,264.88,265.35,256.84,257.16,187047355
2018-12-06,253.04,256.9,249.73,256.78,214580575
2018-12-07,256.41,258.07,249.91,250.79,169216463
2018-12-10,250.62,252.32,246.08,251.27,159156061
2018-12-11,254.7,254.89,249.76,251.33,127690273
2018-12-12,254.51,255.96,252.52,252.61,102964740
2018-12-13,253.61,254.53,251.32,252.52,101583856
2018-12-14,250.24,251.23,247.27,247.85,122915606
2018-12-17,246.84,248.03,241.25,242.99,173917538
2018-12-18,244.74,245.46,241.01,242.72,141363315
2018-12-19,242.81,246.84,237.27,239.09,225938134
2018-12-20,237.75,239.42,232.81,235.2,264885521
2018-12-21,236.16,239.01,229.69,230.39,266782020
2018-12-24,228.79,230.51,224.23,224.29,153909360
2018-12-26,225.86,235.62,223.74,235.62,228270853
2018-12-27,232.17,237.65,228.72,237.43,194609858
2018-12-28,238.89,240.63,235.87,237.12,159957219
2018-12-31,238.87,239.46,236.87,239.2,150762231
2019-01-02,235.44,240.44,235.41,239.45,132609908
2019-01-03,237.59,237.91,233.22,233.72,150596446
2019-01-04,236.99,242.25,236.57,241.57,149016876
2019-01-07,241.85,244.98,240.91,243.48,107758480
2019-01-08,245.8,246.27,243.12,245.75,107103908
2019-01-09,246.52,247.81,245.22,246.92,99261696
2019-01-10,245.29,248.06,244.55,247.78,101160460
2019-01-11,246.64,247.91,246,247.88,77166057
2019-01-14,245.84,247.23,245.42,246.36,74084056
2019-01-15,246.77,249.53,246.76,249.18,89024567
2019-01-16,249.65,250.73,249.43,249.79,81113892
2019-01-17,248.86,252.62,248.81,251.68,100423374
2019-01-18,253.62,255.54,251.72,255.04,133628683
2019-01-22,253.47,253.69,249.87,251.59,120705577
2019-01-23,252.71,253.44,249.49,252.11,89883399
2019-01-24,251.92,252.88,250.84,252.25,61855766
2019-01-25,254.22,255.27,252.36,254.39,101222557
2019-01-28,252.09,252.53,250.57,252.46,89448108
2019-01-29,252.62,253.21,251.22,252.11,69098438
2019-01-30,253.72,257.01,252.92,256.1,96615368
2019-01-31,256.04,258.87,255.8,258.35,108670550
2019-02-01,258.57,259.58,257.63,258.48,89624542
2019-02-04,258.53,260.36,257.81,260.3,63465476
2019-02-05,260.75,261.72,260.23,261.4,83115774
2019-02-06,261.09,261.62,260.27,261.04,60961066
2019-02-07,259.33,259.91,256.8,258.56,99758393
2019-02-08,257.23,258.98,256.35,258.87,79183284
2019-02-11,259.58,259.86,258.45,259.02,71067958
2019-02-12,260.73,262.76,260.65,262.35,75507050
2019-02-13,263.24,264.1,262.8,263.2,68200831
2019-02-14,262.05,263.81,261.17,262.62,86962287
2019-02-15,264.52,265.52,264.3,265.48,101437052
2019-02-19,264.62,266.65,264.61,265.93,61768698
2019-02-20,265.89,266.95,265.37,266.49,80041999
2019-02-21,265.8,266.18,264.51,265.52,67090766
2019-02-22,266.19,267.38,265.51,267.16,81613202
2019-02-25,268.71,269.24,267.45,267.53,72122436
2019-02-26,267.15,268.29,266.93,267.34,59390027
2019-02-27,266.6,267.6,265.58,267.22,59470967
2019-02-28,266.98,267.47,266.4,266.74,72370671
2019-03-01,268.43,268.84,266.85,268.41,82413441
2019-03-04,269.52,269.78,264.97,267.42,111264304
2019-03-05,267.55,267.77,266.49,267.04,61762174
2019-03-06,267.17,267.18,265.1,265.45,78400642
2019-03-07,264.96,265.12,262.32,263.22,99134789
2019-03-08,261.24,262.87,260.73,262.7,89638410
2019-03-11,263.47,266.68,263.44,266.52,68014538
2019-03-12,267.08,268.06,266.88,267.51,83235670
2019-03-13,268.47,270.28,268.29,269.27,84250810
2019-03-14,269.3,269.75,268.66,269.1,70542370
2019-03-15,269.69,271.3,269.49,270.43,84578998
2019-03-18,270.67,271.73,270.42,271.42,64701309
2019-03-19,272.56,273.37,270.53,271.49,93898452
2019-03-20,271.25,272.55,269.48,270.67,88011956
2019-03-21,269.78,274.15,269.73,273.71,82749669
2019-03-22,272.27,272.83,268.4,268.47,127592300
2019-03-25,268.09,269.34,266.89,268.26,89016791
2019-03-26,270.13,271.27,268.76,270.26,70865754
2019-03-27,270.25,270.86,267.17,268.84,75129399
2019-03-28,269.5,270.34,268.29,269.85,58500304
2019-03-29,271.48,271.91,270.28,271.55,85492129
2019-04-01,273.68,275.1,273.41,274.79,80739521
2019-04-02,274.99,275.17,274.06,274.93,41681867
2019-04-03,276.2,276.64,274.72,275.34,70987753
2019-04-04,275.69,276.34,274.97,276.07,50968047
2019-04-05,276.79,277.47,276.48,277.42,60979331
2019-04-08,276.97,277.75,276.25,277.63,55720623
2019-04-09,276.6,276.95,275.61,276.19,68802376
2019-04-10,276.65,277.24,276.19,277.14,54716982
2019-04-11,277.67,277.68,276.46,277.07,57308791
2019-04-12,278.78,279.24,277.12,278.93,72532038
2019-04-15,279.01,279.12,277.91,278.75,51591325
2019-04-16,279.7,279.76,278.31,278.93,54250652
2019-04-17,280.15,280.18,277.82,278.26,60611683
2019-04-18,278.87,279.09,277.5,278.8,71471776
2019-04-22,277.99,279.2,277.9,279.04,41775269
2019-04-23,279.44,281.81,279.19,281.55,54347847
2019-04-24,281.46,281.83,280.78,280.93,52419576
2019-04-25,280.83,281.45,279.48,280.76,60094245
2019-04-26,280.81,282.14,279.99,282.06,52964140
2019-04-29,282.16,283.07,282.06,282.51,59498079
2019-04-30,282.14,282.96,280.64,282.66,84373820
2019-05-01,283.33,283.54,280.52,280.53,74554312
2019-05-02,280.4,281.38,278.33,279.93,67645502
2019-05-03,281.49,282.96,280.05,282.66,58817682
2019-05-06,278.06,281.96,277.74,281.49,111509274
2019-05-07,278.92,279.56,274.77,276.8,150550540
2019-05-08,276.41,278.24,275.77,276.41,95250909
2019-05-09,274.2,276.21,272.35,275.57,107632423
2019-05-10,274.59,277.78,271.39,276.97,116950884
2019-05-13,271.5,272.54,269.1,270,132409795
2019-05-14,271.09,274.07,270.95,272.45,80100084
2019-05-15,270.71,274.73,270.48,274.03,76930726
2019-05-16,274.8,278.02,274.73,276.58,79836299
2019-05-17,274.11,277.45,274.09,274.8,104388940
2019-05-20,273.07,274.4,272.17,272.96,65406371
2019-05-21,274.79,275.82,274.52,275.43,48731143
2019-05-22,274.42,275.6,274.07,274.6,51472517
2019-05-23,272.21,272.26,269.72,271.24,102704645
2019-05-24,272.77,273.21,271.19,271.85,57490824
2019-05-28,272.14,273.16,269.29,269.31,72845742
2019-05-29,268.13,268.58,266.01,267.51,109194644
2019-05-30,268.33,269.2,267.04,268.25,65038312
2019-05-31,265.52,266.42,264.59,264.62,90356158
2019-06-03,264.66,265.87,262.53,263.95,100306013
2019-06-04,266.42,269.82,265.92,269.68,80337939
2019-06-05,271.42,272.04,269.48,272.01,74031963
2019-06-06,272.34,274.52,271.64,273.78,72222675
2019-06-07,274.89,277.69,274.71,276.53,77259218
2019-06-10,278.18,279.57,277.72,277.81,63244220
2019-06-11,279.74,280.15,277.04,277.74,60999716
2019-06-12,277.48,278.07,276.69,277.24,48990394
2019-06-13,278.21,278.76,277.46,278.39,50913593
2019-06-14,278.07,278.71,277.26,278.07,54429071
2019-06-17,278.33,278.99,278,278.18,40782454
2019-06-18,280.14,282.22,279.74,281.09,88870772
2019-06-19,281.24,282.3,280.21,281.73,81838438
2019-06-20,284.61,284.86,281.8,284.43,121258136
2019-06-21,284.13,285.47,283.77,284.01,86241080
2019-06-24,284.23,284.58,283.49,283.65,49257141
2019-06-25,283.71,283.74,280.76,280.87,84915199
2019-06-26,281.84,282.38,280.47,280.6,53400145
2019-06-27,281.4,282.13,281,281.59,41775319
2019-06-28,282.64,283.57,282.08,283.04,61439457
2019-07-01,286.61,286.84,284.33,285.59,81891222
2019-07-02,285.55,286.42,284.66,286.36,63668855
2019-07-03,287.08,288.65,286.93,288.63,42338104
2019-07-05,287.33,288.49,285.94,288.31,53495822
2019-07-08,286.92,288.11,286.15,286.74,47454918
2019-07-09,285.49,287.41,285.43,287.09,42547610
2019-07-10,288.22,289.48,287.67,288.46,60657502
2019-07-11,289.14,289.4,288.05,289.13,52680252
2019-07-12,289.67,290.5,289.33,290.42,41774460
2019-07-15,290.89,290.89,290,290.52,35103545
2019-07-16,290.42,290.64,289.26,289.53,41995527
2019-07-17,289.57,289.75,287.63,287.63,45654382
2019-07-18,287.09,289.08,286.63,288.66,53521042
2019-07-19,289.85,289.88,286.88,287.07,73582547
2019-07-22,287.5,288.35,286.95,287.77,45224738
2019-07-23,288.97,289.84,288.07,289.84,46229463
2019-07-24,289.02,291.19,288.92,291.19,48874639
2019-07-25,290.7,290.76,288.94,289.81,57343380
2019-07-26,290.53,291.95,290.39,291.75,46670559
2019-07-29,291.62,291.67,290.61,291.21,39468112
2019-07-30,289.73,290.93,289.31,290.49,47462448
2019-07-31,290.75,290.96,285.17,287.32,107913493
2019-08-01,287.49,290.63,283.97,284.82,147666231
2019-08-02,283.86,284.12,281.01,282.67,120858051
2019-08-05,278.3,278.42,272.14,274.17,185035402
2019-08-06,276.18,278.25,274.63,278.02,124959459
2019-08-07,274.74,278.99,272.46,278.18,145518925
2019-08-08,279.78,283.63,279.18,283.63,90800508
2019-08-09,282.64,283.27,279.81,281.71,97028263
2019-08-12,280.12,281.7,277.26,278.33,62958928
2019-08-13,277.96,284.15,277.6,282.61,98128686
2019-08-14,278.28,282.52,274.11,274.25,140394519
2019-08-15,275.2,275.92,272.79,274.98,105516701
2019-08-16,276.74,279.49,275.04,279.02,88845432
2019-08-19,282.26,283.12,281.53,282.4,55527721
2019-08-20,281.86,282.42,280.11,280.24,53470382
2019-08-21,282.54,282.9,281.81,282.51,51473171
2019-08-22,283.26,283.94,280.53,282.42,53559969
2019-08-23,281.03,282.8,273.83,275.17,154572574
2019-08-26,277.51,278.21,275.86,278.21,75176076
2019-08-27,279.7,280.11,276.3,277.12,70665135
2019-08-28,276.41,279.24,275.55,279.06,61958494
2019-08-29,281.81,283.19,280.73,282.64,60039862
2019-08-30,284.22,284.24,281.51,282.51,65177370
2019-09-03,280.69,281.67,279.43,280.85,71668106
2019-09-04,283.17,284.07,282.38,284.05,48658001
2019-09-05,286.71,288.66,284.01,287.7,86290058
2019-09-06,288.02,288.61,287.31,287.91,51329135
2019-09-09,288.97,289.07,287.06,288.05,53064111
2019-09-10,287.25,288.05,285.9,287.99,59986226
2019-09-11,288.32,290.15,287.64,290.06,71242842
2019-09-12,291.01,292.18,290.19,291.05,75474364
2019-09-13,291.52,291.91,290.45,290.85,64290273
2019-09-16,289.66,290.9,289.27,289.97,60238891
2019-09-17,289.76,290.78,289.57,290.68,44414210
2019-09-18,290.27,290.98,288.09,290.86,76802870
2019-09-19,291.28,292.35,290.48,290.84,80847483
2019-09-20,291.48,291.79,288.61,289.47,100422994
2019-09-23,288.75,290.17,288.49,289.4,48988700
2019-09-24,290.56,290.98,286.1,287.13,100331891
2019-09-25,287.21,289.3,285.62,288.82,75669756
2019-09-26,288.83,289.06,286.73,288.22,60510140
2019-09-27,289.03,289.14,285.01,286.68,87362241
2019-09-30,287.22,288.75,287.17,288,54163017
2019-10-01,288.94,289.64,284.35,284.59,92637408
2019-10-02,282.88,282.89,278.17,279.55,128315064
2019-10-03,279.3,281.88,276.4,281.85,88522203
2019-10-04,282.54,285.92,282.23,285.64,68731360
2019-10-07,284.8,286.55,284.12,284.43,62503229
2019-10-08,282.44,283.22,279.98,280.02,104667900
2019-10-09,282.16,283.66,280.14,282.66,67707767
2019-10-10,282.58,285.5,282.41,284.59,58999112
2019-10-11,287.52,289.93,287.4,287.53,104310446
